,VarName,Value
567,epsNTUTableNu.friction_sec.zeta,0.05000000074505806
568,epsNTUTableNu.from_dp_prim,1.0
569,epsNTUTableNu.from_dp_sec,1.0
570,epsNTUTableNu.generateEventForReversal_prim,0.0
571,epsNTUTableNu.generateEventForReversal_sec,0.0
572,epsNTUTableNu.hprim_in,3014.323974609375
573,epsNTUTableNu.hsec_in,-588550.25
574,epsNTUTableNu.interpMethod,1.0
575,epsNTUTableNu.interpolation.extrapLower1,2.0
576,epsNTUTableNu.interpolation.extrapLower2,2.0
577,epsNTUTableNu.interpolation.extrapUpper1,2.0
578,epsNTUTableNu.interpolation.extrapUpper2,2.0
579,epsNTUTableNu.interpolation.interpMethod,1.0
580,epsNTUTableNu.interpolation.tableOnFile,0.0
581,"epsNTUTableNu.interpolation.table[1, 1]",0.0
582,"epsNTUTableNu.interpolation.table[1, 2]",100.0
583,"epsNTUTableNu.interpolation.table[1, 3]",200.0
584,"epsNTUTableNu.interpolation.table[2, 1]",10000.0
585,"epsNTUTableNu.interpolation.table[2, 2]",70.0
586,"epsNTUTableNu.interpolation.table[2, 3]",200.0
587,"epsNTUTableNu.interpolation.table[3, 1]",30000.0
588,"epsNTUTableNu.interpolation.table[3, 2]",800.0
589,"epsNTUTableNu.interpolation.table[3, 3]",1000.0
590,epsNTUTableNu.interpolation.u1,10859.68359375
591,epsNTUTableNu.interpolation.u2,29015.736328125
592,epsNTUTableNu.interpolation.y,38561.87890625
593,epsNTUTableNu.kA_prim,0.02511776052415371
594,epsNTUTableNu.kB_prim,0.025092387571930885
595,epsNTUTableNu.k_prim,0.02511776052415371
596,epsNTUTableNu.m_flow_prim,0.20000000298023224
597,epsNTUTableNu.m_flow_sec,0.3055841028690338
598,epsNTUTableNu.mflow_prim_start,0.10000000149011612
599,epsNTUTableNu.mflow_sec_start,0.10000000149011612
600,epsNTUTableNu.mflow_smooth,9.999999747378752e-05
601,epsNTUTableNu.n_channels_prim,1.0
602,epsNTUTableNu.n_channels_sec,1.0
603,epsNTUTableNu.pAprim,101323.7109375
604,epsNTUTableNu.pAsec,168420.21875
605,epsNTUTableNu.pBprim,101315.0
606,epsNTUTableNu.pBsec,168358.34375
607,epsNTUTableNu.portA_primary.X_outflow[1],0.05000000074505806
608,epsNTUTableNu.portA_primary.X_outflow[2],0.20999999344348907
609,epsNTUTableNu.portA_primary.X_outflow[3],0.7300000190734863
610,epsNTUTableNu.portA_primary.X_outflow[4],0.009999999776482582
611,epsNTUTableNu.portA_primary.h_outflow,-592013.4375
612,epsNTUTableNu.portA_primary.m_flow,0.20000000298023224
613,epsNTUTableNu.portA_primary.p,101323.7109375
614,epsNTUTableNu.portA_secondary.X_outflow[1],0.05000000074505806
615,epsNTUTableNu.portA_secondary.X_outflow[2],0.20999999344348907
616,epsNTUTableNu.portA_secondary.X_outflow[3],0.7300000190734863
617,epsNTUTableNu.portA_secondary.X_outflow[4],0.009999999776482582
618,epsNTUTableNu.portA_secondary.h_outflow,-694634.3125
619,epsNTUTableNu.portA_secondary.m_flow,0.3055841028690338
620,epsNTUTableNu.portA_secondary.p,168420.21875
621,epsNTUTableNu.portB_primary.X_outflow[1],0.0
622,epsNTUTableNu.portB_primary.X_outflow[2],0.23199999332427979
623,epsNTUTableNu.portB_primary.X_outflow[3],0.7549999952316284
624,epsNTUTableNu.portB_primary.X_outflow[4],0.013000000268220901
625,epsNTUTableNu.portB_primary.h_outflow,79016.203125
626,epsNTUTableNu.portB_primary.m_flow,-0.20000000298023224
627,epsNTUTableNu.portB_primary.p,101315.0
628,epsNTUTableNu.portB_secondary.X_outflow[1],0.05000000074505806
629,epsNTUTableNu.portB_secondary.X_outflow[2],0.20999999344348907
630,epsNTUTableNu.portB_secondary.X_outflow[3],0.7300000190734863
631,epsNTUTableNu.portB_secondary.X_outflow[4],0.009999999776482582
632,epsNTUTableNu.portB_secondary.h_outflow,-638292.3125
633,epsNTUTableNu.portB_secondary.m_flow,-0.3055841028690338
634,epsNTUTableNu.portB_secondary.p,168358.34375
635,epsNTUTableNu.positiveFlow_prim,0.0
636,epsNTUTableNu.positiveFlow_sec,0.0
637,epsNTUTableNu.pprim_out,101315.0
638,epsNTUTableNu.psec_out,168358.34375
639,epsNTUTableNu.summary.Q_flow,-15200.3759765625
640,epsNTUTableNu.summary.Tin_prim,301.1499938964844
641,epsNTUTableNu.summary.Tin_sec,376.59344482421875
642,epsNTUTableNu.summary.Tout_prim,376.59344482421875
643,epsNTUTableNu.summary.Tout_sec,329.4234313964844
644,epsNTUTableNu.summary.Tpinch_prim_in,-28.27344512939453
645,epsNTUTableNu.summary.Tpinch_prim_out,-3.505738277453929e-07
646,epsNTUTableNu.summary.dp_prim,8.712185859680176
647,epsNTUTableNu.summary.dp_sec,61.88753128051758
648,epsNTUTableNu.summary.effectiveness,1.0
649,epsNTUTableNu.summary.hin_prim,3014.323974609375
650,epsNTUTableNu.summary.hin_sec,-588550.25
651,epsNTUTableNu.summary.hout_prim,79016.203125
652,epsNTUTableNu.summary.hout_sec,-638292.3125
653,epsNTUTableNu.summary.lmtd,-14.136722564697266
654,epsNTUTableNu.summary.m_flow_prim,0.20000000298023224
655,epsNTUTableNu.summary.m_flow_sec,0.3055841028690338
656,epsNTUTableNu.summary.pin_prim,101323.7109375
657,epsNTUTableNu.summary.pin_sec,168420.21875
658,epsNTUTableNu.summary.pout_prim,101315.0
659,epsNTUTableNu.summary.pout_sec,168358.34375
660,epsNTUTableNu.tableOnFile,0.0
661,fan.T_start,293.1499938964844
662,fan.Tau,0.30000001192092896
663,fan.add.k1,-1.0
664,fan.add.k2,1.0
665,fan.add.u1,101315.0
666,fan.add.u2,101315.0
667,fan.add.y,0.0
668,fan.characteristics.D,0.15000000596046448
669,fan.characteristics.D_nom,0.15000000596046448
670,fan.characteristics.Pfan,10776.9599609375
671,fan.characteristics.Vflow,0.1052384078502655
672,fan.characteristics.d,1.1558022499084473
673,fan.characteristics.d_nom,1.0
674,fan.characteristics.dp,0.0
675,fan.characteristics.dp0,0.0
676,fan.characteristics.dp0_vs_PFan0.columns[1],2.0
677,fan.characteristics.dp0_vs_PFan0.nout,1.0
678,fan.characteristics.dp0_vs_PFan0.smoothness,1.0
679,fan.characteristics.dp0_vs_PFan0.tableOnFile,0.0
680,"fan.characteristics.dp0_vs_PFan0.table[1, 1]",300.0
681,"fan.characteristics.dp0_vs_PFan0.table[1, 2]",8000.0
682,fan.characteristics.dp0_vs_PFan0.u,0.0
683,fan.characteristics.dp0_vs_PFan0.verboseRead,1.0
684,fan.characteristics.dp0_vs_PFan0.y[1],8000.0
685,fan.characteristics.dp0_vs_V_flow0.columns[1],2.0
686,fan.characteristics.dp0_vs_V_flow0.nout,1.0
687,fan.characteristics.dp0_vs_V_flow0.smoothness,1.0
688,fan.characteristics.dp0_vs_V_flow0.tableOnFile,0.0
689,"fan.characteristics.dp0_vs_V_flow0.table[1, 1]",300.0
690,"fan.characteristics.dp0_vs_V_flow0.table[1, 2]",0.10000000149011612
691,fan.characteristics.dp0_vs_V_flow0.u,0.0
692,fan.characteristics.dp0_vs_V_flow0.verboseRead,1.0
693,fan.characteristics.dp0_vs_V_flow0.y[1],0.10000000149011612
694,fan.characteristics.dp_adjusted.y,0.0
695,"fan.characteristics.mapPfan[1, 1]",300.0
696,"fan.characteristics.mapPfan[1, 2]",8000.0
697,"fan.characteristics.mapVflow[1, 1]",300.0
698,"fan.characteristics.mapVflow[1, 2]",0.10000000149011612
699,fan.characteristics.n_nom,10.0
700,fan.characteristics.speed,10.52384090423584
701,fan.checkPowerConsumption,0.0
702,fan.densitySensor.T,295.7515869140625
703,fan.densitySensor.d,1.1558022499084473
704,fan.densitySensor.port.X_outflow[1],0.0
705,fan.densitySensor.port.X_outflow[2],0.0
706,fan.densitySensor.port.X_outflow[3],0.0
707,fan.densitySensor.port.X_outflow[4],0.0
708,fan.densitySensor.port.h_outflow,0.0
709,fan.densitySensor.port.m_flow,0.0
710,fan.densitySensor.port.p,101315.0
711,fan.densitySensor.state.T,295.7515869140625
712,fan.densitySensor.state.X[1],0.05000000074505806
713,fan.densitySensor.state.X[2],0.20999999344348907
714,fan.densitySensor.state.X[3],0.7300000190734863
715,fan.densitySensor.state.X[4],0.009999999776482582
716,fan.densitySensor.state.p,101315.0
717,fan.densitySensor.y,1.1558022499084473
718,fan.dynamicModel,1.0
719,fan.fan.P,10776.9599609375
720,fan.fan.P_ext,10776.9599609375
721,fan.fan.P_fan_in,10776.9599609375
722,fan.fan.T_in,295.7515869140625
723,fan.fan.T_out,379.87225341796875
724,fan.fan.T_start,293.1499938964844
725,fan.fan.Tau,0.30000001192092896
726,fan.fan.V_flow_in,0.1052384078502655
727,fan.fan.W,0.0
728,fan.fan.checkPowerConsumption,0.0
729,fan.fan.dA_inflow,1.1558022499084473
730,fan.fan.der(P),-1.8189894035458565e-11
731,fan.fan.der(m_flow),3.2381505767226386e-16
732,fan.fan.dp,0.0
733,fan.fan.dynamicModel,1.0
734,fan.fan.flange.der(phi),66.12323760986328
735,fan.fan.flange.phi,6629.4306640625
736,fan.fan.flange.tau,154.8337860107422
737,fan.fan.h_is,-673684.6875
738,fan.fan.h_out,-585083.6875
739,fan.fan.m_flow,0.12163478136062622
740,fan.fan.m_flow_start,0.009999999776482582
741,fan.fan.mechanicalLoss,5.0
742,fan.fan.omega,66.12323760986328
743,fan.fan.portA.X_outflow[1],0.05000000074505806
744,fan.fan.portA.X_outflow[2],0.20999999344348907
745,fan.fan.portA.X_outflow[3],0.7300000190734863
746,fan.fan.portA.X_outflow[4],0.009999999776482582
747,fan.fan.portA.h_outflow,-660661.4375
748,fan.fan.portA.m_flow,0.12163478136062622
749,fan.fan.portA.p,101315.0
750,fan.fan.portB.X_outflow[1],0.05000000074505806
751,fan.fan.portB.X_outflow[2],0.20999999344348907
752,fan.fan.portB.X_outflow[3],0.7300000190734863
753,fan.fan.portB.X_outflow[4],0.009999999776482582
754,fan.fan.portB.h_outflow,-585083.6875
755,fan.fan.portB.m_flow,-0.12163478136062622
756,fan.fan.portB.p,101315.0
757,fan.fan.positiveFlow,1.0
758,fan.fan.pressureRatio,1.0
759,fan.fan.shaftPower,10238.1123046875
760,fan.fan.shaftTorque,154.8337860107422
761,fan.fan.speed,10.52384090423584
762,fan.fan.stateA_inflow.T,295.7515869140625
763,fan.fan.stateA_inflow.X[1],0.05000000074505806
764,fan.fan.stateA_inflow.X[2],0.20999999344348907
765,fan.fan.stateA_inflow.X[3],0.7300000190734863
766,fan.fan.stateA_inflow.X[4],0.009999999776482582
767,fan.fan.stateA_inflow.p,101315.0
768,fan.fan.state_outflow.T,379.87225341796875
769,fan.fan.state_outflow.X[1],0.05000000074505806
770,fan.fan.state_outflow.X[2],0.20999999344348907
771,fan.fan.state_outflow.X[3],0.7300000190734863
772,fan.fan.state_outflow.X[4],0.009999999776482582
773,fan.fan.state_outflow.p,101315.0
774,fan.fan.steady_state_initflow,0.0
775,fan.flange.phi,6629.4306640625
776,fan.flange.tau,154.8337860107422
777,fan.m_flow_start,0.009999999776482582
778,fan.mechanicalLoss,5.0
779,fan.portA.X_outflow[1],0.0
780,fan.portA.X_outflow[2],0.0
781,fan.portA.X_outflow[3],0.0
782,fan.portA.X_outflow[4],0.0
783,fan.portA.h_outflow,0.0
784,fan.portA.m_flow,0.12163478136062622
785,fan.portA.p,101315.0
786,fan.portB.X_outflow[1],0.05000000074505806
787,fan.portB.X_outflow[2],0.20999999344348907
788,fan.portB.X_outflow[3],0.7300000190734863
789,fan.portB.X_outflow[4],0.009999999776482582
790,fan.portB.h_outflow,-585083.6875
791,fan.portB.m_flow,-0.12163478136062622
792,fan.portB.p,101315.0
793,fan.positiveFlow,1.0
794,fan.pressureSensor.p_scale,1.0
795,fan.pressureSensor.port.X_outflow[1],0.0
796,fan.pressureSensor.port.X_outflow[2],0.0
797,fan.pressureSensor.port.X_outflow[3],0.0
798,fan.pressureSensor.port.X_outflow[4],0.0
799,fan.pressureSensor.port.h_outflow,0.0
800,fan.pressureSensor.port.m_flow,0.0
801,fan.pressureSensor.port.p,101315.0
802,fan.pressureSensor.pressureUnit,1.0
803,fan.pressureSensor.y,101315.0
804,fan.pressureSensor1.p_scale,1.0
805,fan.pressureSensor1.port.X_outflow[1],0.0
806,fan.pressureSensor1.port.X_outflow[2],0.0
807,fan.pressureSensor1.port.X_outflow[3],0.0
808,fan.pressureSensor1.port.X_outflow[4],0.0
809,fan.pressureSensor1.port.h_outflow,0.0
810,fan.pressureSensor1.port.m_flow,0.0
811,fan.pressureSensor1.port.p,101315.0
812,fan.pressureSensor1.pressureUnit,1.0
813,fan.pressureSensor1.y,101315.0
814,fan.rotationalSpeedSensor.port.der(phi),66.12323760986328
815,fan.rotationalSpeedSensor.port.phi,6629.4306640625
816,fan.rotationalSpeedSensor.port.tau,0.0
817,fan.rotationalSpeedSensor.y,10.52384090423584
818,fan.steady_state_initflow,0.0
819,fan.summary.P,10776.9599609375
820,fan.summary.T_in,295.7515869140625
821,fan.summary.T_out,379.87225341796875
822,fan.summary.V_flow,0.1052384078502655
823,fan.summary.W,0.0
824,fan.summary.m_flow,0.12163478136062622
825,fan_in.N,1.0
826,fan_in.T,301.1499938964844
827,fan_in.T_in,295.7515869140625
828,fan_in.T_set,295.7515869140625
829,fan_in.Tc_port_state,0.10000000149011612
830,fan_in.X[1],0.05000000074505806
831,fan_in.X[2],0.20999999344348907
832,fan_in.X[3],0.7300000190734863
833,fan_in.X[4],0.009999999776482582
834,"fan_in.X_port[1, 1]",0.05000000074505806
835,"fan_in.X_port[1, 2]",0.20999999344348907
836,"fan_in.X_port[1, 3]",0.7300000190734863
837,"fan_in.X_port[1, 4]",0.009999999776482582
838,fan_in.enable_m_flow_iv[1],1.0
839,fan_in.enable_p_res,0.0
840,fan_in.filter_port_state,0.0
841,fan_in.fluidPort[1].X_outflow[1],0.05000000074505806
842,fan_in.fluidPort[1].X_outflow[2],0.20999999344348907
843,fan_in.fluidPort[1].X_outflow[3],0.7300000190734863
844,fan_in.fluidPort[1].X_outflow[4],0.009999999776482582
845,fan_in.fluidPort[1].h_outflow,-673684.6875
846,fan_in.fluidPort[1].m_flow,-0.12163478136062622
847,fan_in.fluidPort[1].p,101315.0
848,fan_in.h,200000.0
849,fan_in.h_port[1],-673684.6875
850,fan_in.h_set,-673684.6875
851,fan_in.m_flow[1],-0.12163478136062622
852,fan_in.p,101315.0
853,fan_in.p_scale,1.0
854,fan_in.p_set,101315.0
855,fan_in.state.T,295.7515869140625
856,fan_in.state.X[1],0.05000000074505806
857,fan_in.state.X[2],0.20999999344348907
858,fan_in.state.X[3],0.7300000190734863
859,fan_in.state.X[4],0.009999999776482582
860,fan_in.state.p,101315.0
861,fan_in.steady_state_port_init,0.0
862,fan_out.N,1.0
863,fan_out.T,308.1499938964844
864,fan_out.T_set,308.1499938964844
865,fan_out.Tc_port_state,0.10000000149011612
866,fan_out.X[1],0.05000000074505806
867,fan_out.X[2],0.20999999344348907
868,fan_out.X[3],0.7300000190734863
869,fan_out.X[4],0.009999999776482582
870,"fan_out.X_port[1, 1]",0.05000000074505806
871,"fan_out.X_port[1, 2]",0.20999999344348907
872,"fan_out.X_port[1, 3]",0.7300000190734863
873,"fan_out.X_port[1, 4]",0.009999999776482582
874,fan_out.enable_m_flow_iv[1],1.0
875,fan_out.enable_p_res,0.0
876,fan_out.filter_port_state,0.0
877,fan_out.fluidPort[1].X_outflow[1],0.05000000074505806
878,fan_out.fluidPort[1].X_outflow[2],0.20999999344348907
879,fan_out.fluidPort[1].X_outflow[3],0.7300000190734863
880,fan_out.fluidPort[1].X_outflow[4],0.009999999776482582
881,fan_out.fluidPort[1].h_outflow,-660661.4375
882,fan_out.fluidPort[1].m_flow,0.12163478136062622
883,fan_out.fluidPort[1].p,101315.0
884,fan_out.h,200000.0
885,fan_out.h_port[1],-585083.6875
886,fan_out.h_set,-660661.4375
887,fan_out.m_flow[1],0.12163478136062622
888,fan_out.p,101315.0
889,fan_out.p_scale,1.0
890,fan_out.p_set,101315.0
891,fan_out.state.T,308.1499938964844
892,fan_out.state.X[1],0.05000000074505806
893,fan_out.state.X[2],0.20999999344348907
894,fan_out.state.X[3],0.7300000190734863
895,fan_out.state.X[4],0.009999999776482582
896,fan_out.state.p,101315.0
897,fan_out.steady_state_port_init,0.0
898,fan_speed.a,0.0
899,fan_speed.der(phi),66.12323760986328
900,fan_speed.der(w),0.0
901,fan_speed.exact,0.0
902,fan_speed.f_crit,50.0
903,fan_speed.flange.phi,6629.4306640625
904,fan_speed.flange.tau,-154.8337860107422
905,fan_speed.phi,6629.4306640625
906,fan_speed.w,66.12323760986328
907,fan_speed.w_ref,66.12323760986328
908,haetex_out.T,376.59344482421875
909,haetex_out.port.X_outflow[1],0.0
910,haetex_out.port.X_outflow[2],0.0
911,haetex_out.port.X_outflow[3],0.0
912,haetex_out.port.X_outflow[4],0.0
913,haetex_out.port.h_outflow,0.0
914,haetex_out.port.m_flow,0.0
915,haetex_out.port.p,101315.0
916,haetex_out.state.T,376.59344482421875
917,haetex_out.state.X[1],0.0
918,haetex_out.state.X[2],0.23199999332427979
919,haetex_out.state.X[3],0.7549999952316284
920,haetex_out.state.X[4],0.013000000268220901
921,haetex_out.state.p,101315.0
922,haetex_out.y,376.59344482421875
923,heatex_in.T,301.1499938964844
924,heatex_in.port.X_outflow[1],0.0
925,heatex_in.port.X_outflow[2],0.0
926,heatex_in.port.X_outflow[3],0.0
927,heatex_in.port.X_outflow[4],0.0
928,heatex_in.port.h_outflow,0.0
929,heatex_in.port.m_flow,0.0
930,heatex_in.port.p,101323.7109375
931,heatex_in.state.T,301.1499938964844
932,heatex_in.state.X[1],0.0
933,heatex_in.state.X[2],0.23199999332427979
934,heatex_in.state.X[3],0.7549999952316284
935,heatex_in.state.X[4],0.013000000268220901
936,heatex_in.state.p,101323.7109375
937,heatex_in.y,301.1499938964844
938,in_environment.T,301.1499938964844
939,in_environment.T_set,301.1499938964844
940,in_environment.V_flow,0.0
941,in_environment.Vflow_scale,1.0
942,in_environment.X[1],0.0
943,in_environment.X[2],0.23199999332427979
944,in_environment.X[3],0.7549999952316284
945,in_environment.X[4],0.013000000268220901
946,in_environment.d,1.1720163822174072
947,in_environment.enable_p_iv,1.0
948,in_environment.fluidPort.X_outflow[1],0.0
949,in_environment.fluidPort.X_outflow[2],0.23199999332427979
950,in_environment.fluidPort.X_outflow[3],0.7549999952316284
951,in_environment.fluidPort.X_outflow[4],0.013000000268220901
952,in_environment.fluidPort.h_outflow,3014.323974609375
953,in_environment.fluidPort.m_flow,-0.20000000298023224
954,in_environment.fluidPort.p,101323.7109375
955,in_environment.h,200000.0
956,in_environment.h_set,3014.323974609375
957,in_environment.m_flow,0.20000000298023224
958,in_environment.p,101323.7109375
959,in_environment.state.T,301.1499938964844
960,in_environment.state.X[1],0.0
961,in_environment.state.X[2],0.23199999332427979
962,in_environment.state.X[3],0.7549999952316284
963,in_environment.state.X[4],0.013000000268220901
964,in_environment.state.p,101323.7109375
965,inlet.N,1.0
966,inlet.T,299.09320068359375
967,inlet.T_set,299.09320068359375
968,inlet.Tc_port_state,0.10000000149011612
969,inlet.X[1],0.05000000074505806
970,inlet.X[2],0.20999999344348907
971,inlet.X[3],0.7300000190734863
972,inlet.X[4],0.009999999776482582
973,"inlet.X_port[1, 1]",0.05000000074505806
974,"inlet.X_port[1, 2]",0.20999999344348907
975,"inlet.X_port[1, 3]",0.7300000190734863
976,"inlet.X_port[1, 4]",0.009999999776482582
977,inlet.enable_m_flow_iv[1],1.0
978,inlet.enable_p_res,0.0
979,inlet.filter_port_state,0.0
980,inlet.fluidPort[1].X_outflow[1],0.05000000074505806
981,inlet.fluidPort[1].X_outflow[2],0.20999999344348907
982,inlet.fluidPort[1].X_outflow[3],0.7300000190734863
983,inlet.fluidPort[1].X_outflow[4],0.009999999776482582
984,inlet.fluidPort[1].h_outflow,-670175.5625
985,inlet.fluidPort[1].m_flow,-0.3055841028690338
986,inlet.fluidPort[1].p,101325.0
987,inlet.h,200000.0
988,inlet.h_port[1],-670175.5625
989,inlet.h_set,-670175.5625
990,inlet.m_flow[1],-0.3055841028690338
991,inlet.p,101325.0
992,inlet.p_scale,1.0
993,inlet.p_set,101325.0
994,inlet.state.T,299.09320068359375
995,inlet.state.X[1],0.05000000074505806
996,inlet.state.X[2],0.20999999344348907
997,inlet.state.X[3],0.7300000190734863
998,inlet.state.X[4],0.009999999776482582
999,inlet.state.p,101325.0
1000,inlet.steady_state_port_init,0.0
1001,massflow.absOut,0.0
1002,massflow.portA.X_outflow[1],0.05000000074505806
1003,massflow.portA.X_outflow[2],0.20999999344348907
1004,massflow.portA.X_outflow[3],0.7300000190734863
1005,massflow.portA.X_outflow[4],0.009999999776482582
1006,massflow.portA.h_outflow,-644892.3125
1007,massflow.portA.m_flow,0.3055841028690338
1008,massflow.portA.p,168358.34375
1009,massflow.portB.X_outflow[1],0.05000000074505806
1010,massflow.portB.X_outflow[2],0.20999999344348907
1011,massflow.portB.X_outflow[3],0.7300000190734863
1012,massflow.portB.X_outflow[4],0.009999999776482582
1013,massflow.portB.h_outflow,-638292.3125
1014,massflow.portB.m_flow,-0.3055841028690338
1015,massflow.portB.p,168358.34375
1016,massflow.y,0.3055841028690338
1017,massflow1.absOut,0.0
1018,massflow1.portA.X_outflow[1],0.05000000074505806
1019,massflow1.portA.X_outflow[2],0.20999999344348907
1020,massflow1.portA.X_outflow[3],0.7300000190734863
1021,massflow1.portA.X_outflow[4],0.009999999776482582
1022,massflow1.portA.h_outflow,-644892.3125
1023,massflow1.portA.m_flow,0.3055841028690338
1024,massflow1.portA.p,101325.0
1025,massflow1.portB.X_outflow[1],0.05000000074505806
1026,massflow1.portB.X_outflow[2],0.20999999344348907
1027,massflow1.portB.X_outflow[3],0.7300000190734863
1028,massflow1.portB.X_outflow[4],0.009999999776482582
1029,massflow1.portB.h_outflow,-673684.6875
1030,massflow1.portB.m_flow,-0.3055841028690338
1031,massflow1.portB.p,101325.0
1032,massflow1.y,0.3055841028690338
1033,massflow2.absOut,0.0
1034,massflow2.portA.X_outflow[1],0.05000000074505806
1035,massflow2.portA.X_outflow[2],0.20999999344348907
1036,massflow2.portA.X_outflow[3],0.7300000190734863
1037,massflow2.portA.X_outflow[4],0.009999999776482582
1038,massflow2.portA.h_outflow,-660661.4375
1039,massflow2.portA.m_flow,0.12163478136062622
1040,massflow2.portA.p,101315.0
1041,massflow2.portB.X_outflow[1],0.05000000074505806
1042,massflow2.portB.X_outflow[2],0.20999999344348907
1043,massflow2.portB.X_outflow[3],0.7300000190734863
1044,massflow2.portB.X_outflow[4],0.009999999776482582
1045,massflow2.portB.h_outflow,-585083.6875
1046,massflow2.portB.m_flow,-0.12163478136062622
1047,massflow2.portB.p,101315.0
1048,massflow2.y,0.12163478136062622
1049,out.N,1.0
1050,out.T,323.1499938964844
1051,out.T_set,323.1499938964844
1052,out.Tc_port_state,0.10000000149011612
1053,out.X[1],0.05000000074505806
1054,out.X[2],0.20999999344348907
1055,out.X[3],0.7300000190734863
1056,out.X[4],0.009999999776482582
1057,"out.X_port[1, 1]",0.05000000074505806
1058,"out.X_port[1, 2]",0.20999999344348907
1059,"out.X_port[1, 3]",0.7300000190734863
1060,"out.X_port[1, 4]",0.009999999776482582
1061,out.enable_m_flow_iv[1],1.0
1062,out.enable_p_res,0.0
1063,out.filter_port_state,0.0
1064,out.fluidPort[1].X_outflow[1],0.05000000074505806
1065,out.fluidPort[1].X_outflow[2],0.20999999344348907
1066,out.fluidPort[1].X_outflow[3],0.7300000190734863
1067,out.fluidPort[1].X_outflow[4],0.009999999776482582
1068,out.fluidPort[1].h_outflow,-644892.3125
1069,out.fluidPort[1].m_flow,0.3055841028690338
1070,out.fluidPort[1].p,101325.0
1071,out.h,200000.0
1072,out.h_port[1],-673684.6875
1073,out.h_set,-644892.3125
1074,out.m_flow[1],0.3055841028690338
1075,out.p,101325.0
1076,out.p_scale,1.0
1077,out.p_set,101325.0
1078,out.state.T,323.1499938964844
1079,out.state.X[1],0.05000000074505806
1080,out.state.X[2],0.20999999344348907
1081,out.state.X[3],0.7300000190734863
1082,out.state.X[4],0.009999999776482582
1083,out.state.p,101325.0
1084,out.steady_state_port_init,0.0
1085,out_environment.N,1.0
1086,out_environment.T,301.1499938964844
1087,out_environment.T_set,301.1499938964844
1088,out_environment.Tc_port_state,0.10000000149011612
1089,out_environment.X[1],0.05000000074505806
1090,out_environment.X[2],0.20999999344348907
1091,out_environment.X[3],0.7300000190734863
1092,out_environment.X[4],0.009999999776482582
1093,"out_environment.X_port[1, 1]",0.0
1094,"out_environment.X_port[1, 2]",0.23199999332427979
1095,"out_environment.X_port[1, 3]",0.7549999952316284
1096,"out_environment.X_port[1, 4]",0.013000000268220901
1097,out_environment.enable_m_flow_iv[1],1.0
1098,out_environment.enable_p_res,0.0
1099,out_environment.filter_port_state,0.0
1100,out_environment.fluidPort[1].X_outflow[1],0.05000000074505806
1101,out_environment.fluidPort[1].X_outflow[2],0.20999999344348907
1102,out_environment.fluidPort[1].X_outflow[3],0.7300000190734863
1103,out_environment.fluidPort[1].X_outflow[4],0.009999999776482582
1104,out_environment.fluidPort[1].h_outflow,-668015.3125
1105,out_environment.fluidPort[1].m_flow,0.20000000298023224
1106,out_environment.fluidPort[1].p,101315.0
1107,out_environment.h,200000.0
1108,out_environment.h_port[1],79016.203125
1109,out_environment.h_set,-668015.3125
1110,out_environment.m_flow[1],0.20000000298023224
1111,out_environment.p,101315.0
1112,out_environment.p_scale,1.0
1113,out_environment.p_set,101315.0
1114,out_environment.state.T,301.1499938964844
1115,out_environment.state.X[1],0.05000000074505806
1116,out_environment.state.X[2],0.20999999344348907
1117,out_environment.state.X[3],0.7300000190734863
1118,out_environment.state.X[4],0.009999999776482582
1119,out_environment.state.p,101315.0
1120,out_environment.steady_state_port_init,0.0
1121,set_T.k,295.7515869140625
1122,set_T.y,295.7515869140625
1123,set_mflow.k,0.12163478136062622
1124,set_mflow.y,0.12163478136062622
1125,turbine.T_start,298.1499938964844
1126,turbine.X_in[1].y,0.05000000074505806
1127,turbine.X_in[2].y,0.20999999344348907
1128,turbine.X_in[3].y,0.7300000190734863
1129,turbine.X_in[4].y,0.009999999776482582
1130,turbine.charMap.T_in,329.4234313964844
1131,turbine.charMap.T_ref,298.1499938964844
1132,turbine.charMap.X_in[1],0.05000000074505806
1133,turbine.charMap.X_in[2],0.20999999344348907
1134,turbine.charMap.X_in[3],0.7300000190734863
1135,turbine.charMap.X_in[4],0.009999999776482582
1136,turbine.charMap.correctedSpeed.y,64733.328125
1137,"turbine.charMap.effMap[1, 1]",0.0
1138,"turbine.charMap.effMap[1, 2]",1.0
1139,"turbine.charMap.effMap[1, 3]",2.0
1140,"turbine.charMap.effMap[1, 4]",3.0
1141,"turbine.charMap.effMap[2, 1]",40000.0
1142,"turbine.charMap.effMap[2, 2]",0.699999988079071
1143,"turbine.charMap.effMap[2, 3]",0.800000011920929
1144,"turbine.charMap.effMap[2, 4]",0.6000000238418579
1145,"turbine.charMap.effMap[3, 1]",50000.0
1146,"turbine.charMap.effMap[3, 2]",0.699999988079071
1147,"turbine.charMap.effMap[3, 3]",0.800000011920929
1148,"turbine.charMap.effMap[3, 4]",0.6000000238418579
1149,"turbine.charMap.effMap[4, 1]",60000.0
1150,"turbine.charMap.effMap[4, 2]",0.699999988079071
1151,"turbine.charMap.effMap[4, 3]",0.800000011920929
1152,"turbine.charMap.effMap[4, 4]",0.6000000238418579
1153,turbine.charMap.effTable.extrapLower1,2.0
1154,turbine.charMap.effTable.extrapLower2,2.0
1155,turbine.charMap.effTable.extrapUpper1,2.0
